Punto,Fecha,Métrica,Instalaciones en dispositivos activos,Notas
2017-01-04 - 2019-02-18,2018-05-17,,8915
2017-01-04 - 2019-02-18,2018-05-18,,8936
2017-01-04 - 2019-02-18,2018-05-19,,8929
2017-01-04 - 2019-02-18,2018-05-20,,8924
2017-01-04 - 2019-02-18,2018-05-21,,8946
2017-01-04 - 2019-02-18,2018-05-22,,8952
2017-01-04 - 2019-02-18,2018-05-23,,8964
2017-01-04 - 2019-02-18,2018-05-24,,8860
2017-01-04 - 2019-02-18,2018-05-25,,8863
2017-01-04 - 2019-02-18,2018-05-26,,8865
2017-01-04 - 2019-02-18,2018-05-27,,8876
2017-01-04 - 2019-02-18,2018-05-28,,8881
2017-01-04 - 2019-02-18,2018-05-29,,8887
2017-01-04 - 2019-02-18,2018-05-30,,8901
2017-01-04 - 2019-02-18,2018-05-31,,8909
2017-01-04 - 2019-02-18,2018-06-01,,8919
2017-01-04 - 2019-02-18,2018-06-02,,8916
2017-01-04 - 2019-02-18,2018-06-03,,8928
2017-01-04 - 2019-02-18,2018-06-04,,8952
2017-01-04 - 2019-02-18,2018-06-05,,8991
2017-01-04 - 2019-02-18,2018-06-06,,8997
2017-01-04 - 2019-02-18,2018-06-07,,9018
2017-01-04 - 2019-02-18,2018-06-08,,9026
2017-01-04 - 2019-02-18,2018-06-09,,9021
2017-01-04 - 2019-02-18,2018-06-10,,9038
2017-01-04 - 2019-02-18,2018-06-11,,9070
2017-01-04 - 2019-02-18,2018-06-12,,9074
2017-01-04 - 2019-02-18,2018-06-13,,9085
2017-01-04 - 2019-02-18,2018-06-14,,9108
2017-01-04 - 2019-02-18,2018-06-15,,9113
2017-01-04 - 2019-02-18,2018-06-16,,9109
2017-01-04 - 2019-02-18,2018-06-17,,9103
2017-01-04 - 2019-02-18,2018-06-18,,9121
2017-01-04 - 2019-02-18,2018-06-19,,9136
2017-01-04 - 2019-02-18,2018-06-20,,9162
2017-01-04 - 2019-02-18,2018-06-21,,9177
2017-01-04 - 2019-02-18,2018-06-22,,9186
2017-01-04 - 2019-02-18,2018-06-23,,9174
2017-01-04 - 2019-02-18,2018-06-24,,9170
2017-01-04 - 2019-02-18,2018-06-25,,9178
2017-01-04 - 2019-02-18,2018-06-26,,9195
2017-01-04 - 2019-02-18,2018-06-27,,9209
2017-01-04 - 2019-02-18,2018-06-28,,9283
2017-01-04 - 2019-02-18,2018-06-29,,9264
2017-01-04 - 2019-02-18,2018-06-30,,9291
2017-01-04 - 2019-02-18,2018-07-01,,9303
2017-01-04 - 2019-02-18,2018-07-02,,9359
2017-01-04 - 2019-02-18,2018-07-03,,9382
2017-01-04 - 2019-02-18,2018-07-04,,9435
2017-01-04 - 2019-02-18,2018-07-05,,9439
2017-01-04 - 2019-02-18,2018-07-06,,9452
2017-01-04 - 2019-02-18,2018-07-07,,9448
2017-01-04 - 2019-02-18,2018-07-08,,9441
2017-01-04 - 2019-02-18,2018-07-09,,9475
2017-01-04 - 2019-02-18,2018-07-10,,9502
2017-01-04 - 2019-02-18,2018-07-11,,9518
2017-01-04 - 2019-02-18,2018-07-12,,9526
2017-01-04 - 2019-02-18,2018-07-13,,9540
2017-01-04 - 2019-02-18,2018-07-14,,9535
2017-01-04 - 2019-02-18,2018-07-15,,9532
2017-01-04 - 2019-02-18,2018-07-16,,9550
2017-01-04 - 2019-02-18,2018-07-17,,9673,"Metric update - App version data was updated to be more accurate., Metric update - We now include pre-installs in your installation metrics. You may see an increase in Installs by User and Device, and Installs on Active Devices."
2017-01-04 - 2019-02-18,2018-07-18,,9647
2017-01-04 - 2019-02-18,2018-07-19,,9707
2017-01-04 - 2019-02-18,2018-07-20,,9692
2017-01-04 - 2019-02-18,2018-07-21,,9682
2017-01-04 - 2019-02-18,2018-07-22,,9678
2017-01-04 - 2019-02-18,2018-07-23,,9691
2017-01-04 - 2019-02-18,2018-07-24,,9687
2017-01-04 - 2019-02-18,2018-07-25,,9737
2017-01-04 - 2019-02-18,2018-07-26,,9715
2017-01-04 - 2019-02-18,2018-07-27,,9691
2017-01-04 - 2019-02-18,2018-07-28,,9753
2017-01-04 - 2019-02-18,2018-07-29,,9725
2017-01-04 - 2019-02-18,2018-07-30,,9711
2017-01-04 - 2019-02-18,2018-07-31,,9777
2017-01-04 - 2019-02-18,2018-08-01,,9865
2017-01-04 - 2019-02-18,2018-08-02,,9853
2017-01-04 - 2019-02-18,2018-08-03,,9900
2017-01-04 - 2019-02-18,2018-08-04,,9908
2017-01-04 - 2019-02-18,2018-08-05,,9942
2017-01-04 - 2019-02-18,2018-08-06,,10015
2017-01-04 - 2019-02-18,2018-08-07,,10070,Metric update - Uninstalls were adjusted to account for a temporary outage.
2017-01-04 - 2019-02-18,2018-08-08,,10033
2017-01-04 - 2019-02-18,2018-08-09,,10056
2017-01-04 - 2019-02-18,2018-08-10,,10058
2017-01-04 - 2019-02-18,2018-08-11,,10085
2017-01-04 - 2019-02-18,2018-08-12,,10069
2017-01-04 - 2019-02-18,2018-08-13,,10124
2017-01-04 - 2019-02-18,2018-08-14,,10170
2017-01-04 - 2019-02-18,2018-08-15,,10181
2017-01-04 - 2019-02-18,2018-08-16,,10210
2017-01-04 - 2019-02-18,2018-08-17,,10216
2017-01-04 - 2019-02-18,2018-08-18,,10252
2017-01-04 - 2019-02-18,2018-08-19,,10189
2017-01-04 - 2019-02-18,2018-08-20,,10292
2017-01-04 - 2019-02-18,2018-08-21,,10348
2017-01-04 - 2019-02-18,2018-08-22,,10362
2017-01-04 - 2019-02-18,2018-08-23,,10364
2017-01-04 - 2019-02-18,2018-08-24,,10395
2017-01-04 - 2019-02-18,2018-08-25,,10393
2017-01-04 - 2019-02-18,2018-08-26,,10430
2017-01-04 - 2019-02-18,2018-08-27,,10422
2017-01-04 - 2019-02-18,2018-08-28,,10430
2017-01-04 - 2019-02-18,2018-08-29,,10504
2017-01-04 - 2019-02-18,2018-08-30,,10487
2017-01-04 - 2019-02-18,2018-08-31,,10500
2017-01-04 - 2019-02-18,2018-09-01,,10545
2017-01-04 - 2019-02-18,2018-09-02,,10589
2017-01-04 - 2019-02-18,2018-09-03,,10622
2017-01-04 - 2019-02-18,2018-09-04,,10576
2017-01-04 - 2019-02-18,2018-09-05,,10641
2017-01-04 - 2019-02-18,2018-09-06,,10691,Rollout of release - Started rollout of 2.0 at 100%
2017-01-04 - 2019-02-18,2018-09-07,,10708
2017-01-04 - 2019-02-18,2018-09-08,,10685
2017-01-04 - 2019-02-18,2018-09-09,,10703
2017-01-04 - 2019-02-18,2018-09-10,,10755
2017-01-04 - 2019-02-18,2018-09-11,,10765
2017-01-04 - 2019-02-18,2018-09-12,,10803
2017-01-04 - 2019-02-18,2018-09-13,,10768
2017-01-04 - 2019-02-18,2018-09-14,,10817
2017-01-04 - 2019-02-18,2018-09-15,,10831
2017-01-04 - 2019-02-18,2018-09-16,,10769
2017-01-04 - 2019-02-18,2018-09-17,,10826
2017-01-04 - 2019-02-18,2018-09-18,,10854
2017-01-04 - 2019-02-18,2018-09-19,,10879
2017-01-04 - 2019-02-18,2018-09-20,,10880
2017-01-04 - 2019-02-18,2018-09-21,,10690
2017-01-04 - 2019-02-18,2018-09-22,,10761
2017-01-04 - 2019-02-18,2018-09-23,,10718
2017-01-04 - 2019-02-18,2018-09-24,,10771
2017-01-04 - 2019-02-18,2018-09-25,,10746
2017-01-04 - 2019-02-18,2018-09-26,,10753
2017-01-04 - 2019-02-18,2018-09-27,,10773
2017-01-04 - 2019-02-18,2018-09-28,,10841
2017-01-04 - 2019-02-18,2018-09-29,,10797
2017-01-04 - 2019-02-18,2018-09-30,,10805
2017-01-04 - 2019-02-18,2018-10-01,,10849
2017-01-04 - 2019-02-18,2018-10-02,,10899
2017-01-04 - 2019-02-18,2018-10-03,,10910
2017-01-04 - 2019-02-18,2018-10-04,,10963
2017-01-04 - 2019-02-18,2018-10-05,,10989
2017-01-04 - 2019-02-18,2018-10-06,,10952
2017-01-04 - 2019-02-18,2018-10-07,,10967
2017-01-04 - 2019-02-18,2018-10-08,,11176
2017-01-04 - 2019-02-18,2018-10-09,,11154
2017-01-04 - 2019-02-18,2018-10-10,,11217
2017-01-04 - 2019-02-18,2018-10-11,,11180
2017-01-04 - 2019-02-18,2018-10-12,,11181
2017-01-04 - 2019-02-18,2018-10-13,,11183
2017-01-04 - 2019-02-18,2018-10-14,,11198
2017-01-04 - 2019-02-18,2018-10-15,,11218,Metric update - There was a one-off update to how data are recorded on devices which increases the accuracy of some metrics. This may cause a shift in some metrics and dimensions.
2017-01-04 - 2019-02-18,2018-10-16,,11217
2017-01-04 - 2019-02-18,2018-10-17,,11271
2017-01-04 - 2019-02-18,2018-10-18,,11282
2017-01-04 - 2019-02-18,2018-10-19,,11305
2017-01-04 - 2019-02-18,2018-10-20,,11277
2017-01-04 - 2019-02-18,2018-10-21,,11261
2017-01-04 - 2019-02-18,2018-10-22,,11309
2017-01-04 - 2019-02-18,2018-10-23,,11375
2017-01-04 - 2019-02-18,2018-10-24,,11386
2017-01-04 - 2019-02-18,2018-10-25,,11401
2017-01-04 - 2019-02-18,2018-10-26,,11435
2017-01-04 - 2019-02-18,2018-10-27,,11417
2017-01-04 - 2019-02-18,2018-10-28,,11419
2017-01-04 - 2019-02-18,2018-10-29,,11401
2017-01-04 - 2019-02-18,2018-10-30,,11412
2017-01-04 - 2019-02-18,2018-10-31,,11454
2017-01-04 - 2019-02-18,2018-11-01,,11446
2017-01-04 - 2019-02-18,2018-11-02,,11475
2017-01-04 - 2019-02-18,2018-11-03,,11491
2017-01-04 - 2019-02-18,2018-11-04,,11418
2017-01-04 - 2019-02-18,2018-11-05,,11451
2017-01-04 - 2019-02-18,2018-11-06,,11447
2017-01-04 - 2019-02-18,2018-11-07,,11528
2017-01-04 - 2019-02-18,2018-11-08,,11524
2017-01-04 - 2019-02-18,2018-11-09,,11551
2017-01-04 - 2019-02-18,2018-11-10,,11557
2017-01-04 - 2019-02-18,2018-11-11,,11551
2017-01-04 - 2019-02-18,2018-11-12,,11510
2017-01-04 - 2019-02-18,2018-11-13,,11599
2017-01-04 - 2019-02-18,2018-11-14,,11573
2017-01-04 - 2019-02-18,2018-11-15,,11566
2017-01-04 - 2019-02-18,2018-11-16,,11599
2017-01-04 - 2019-02-18,2018-11-17,,11592
2017-01-04 - 2019-02-18,2018-11-18,,11579
2017-01-04 - 2019-02-18,2018-11-19,,11594
2017-01-04 - 2019-02-18,2018-11-20,,11623
2017-01-04 - 2019-02-18,2018-11-21,,11610
2017-01-04 - 2019-02-18,2018-11-22,,11650
2017-01-04 - 2019-02-18,2018-11-23,,11635
2017-01-04 - 2019-02-18,2018-11-24,,11623
2017-01-04 - 2019-02-18,2018-11-25,,11647
2017-01-04 - 2019-02-18,2018-11-26,,11704
2017-01-04 - 2019-02-18,2018-11-27,,11706
2017-01-04 - 2019-02-18,2018-11-28,,11702
2017-01-04 - 2019-02-18,2018-11-29,,11676
2017-01-04 - 2019-02-18,2018-11-30,,11701
2017-01-04 - 2019-02-18,2018-12-01,,11683
2017-01-04 - 2019-02-18,2018-12-02,,11655
2017-01-04 - 2019-02-18,2018-12-03,,11678
2017-01-04 - 2019-02-18,2018-12-04,,11687
2017-01-04 - 2019-02-18,2018-12-05,,11710
2017-01-04 - 2019-02-18,2018-12-06,,11742
2017-01-04 - 2019-02-18,2018-12-07,,11789
2017-01-04 - 2019-02-18,2018-12-08,,11749
2017-01-04 - 2019-02-18,2018-12-09,,11752
2017-01-04 - 2019-02-18,2018-12-10,,11741
2017-01-04 - 2019-02-18,2018-12-11,,11727
2017-01-04 - 2019-02-18,2018-12-12,,11728
2017-01-04 - 2019-02-18,2018-12-13,,11736
2017-01-04 - 2019-02-18,2018-12-14,,11713
2017-01-04 - 2019-02-18,2018-12-15,,11738
2017-01-04 - 2019-02-18,2018-12-16,,11698
2017-01-04 - 2019-02-18,2018-12-17,,11674
2017-01-04 - 2019-02-18,2018-12-18,,11756
2017-01-04 - 2019-02-18,2018-12-19,,11728
2017-01-04 - 2019-02-18,2018-12-20,,11726
2017-01-04 - 2019-02-18,2018-12-21,,11732
2017-01-04 - 2019-02-18,2018-12-22,,11757
2017-01-04 - 2019-02-18,2018-12-23,,11771
2017-01-04 - 2019-02-18,2018-12-24,,11762
2017-01-04 - 2019-02-18,2018-12-25,,11778
2017-01-04 - 2019-02-18,2018-12-26,,11760
2017-01-04 - 2019-02-18,2018-12-27,,11797
2017-01-04 - 2019-02-18,2018-12-28,,11795
2017-01-04 - 2019-02-18,2018-12-29,,11789
2017-01-04 - 2019-02-18,2018-12-30,,11746
2017-01-04 - 2019-02-18,2018-12-31,,11789
2017-01-04 - 2019-02-18,2019-01-01,,11831
2017-01-04 - 2019-02-18,2019-01-02,,11890
2017-01-04 - 2019-02-18,2019-01-03,,11856
2017-01-04 - 2019-02-18,2019-01-04,,11865
2017-01-04 - 2019-02-18,2019-01-05,,11870
2017-01-04 - 2019-02-18,2019-01-06,,11898
2017-01-04 - 2019-02-18,2019-01-07,,11952
2017-01-04 - 2019-02-18,2019-01-08,,11975
2017-01-04 - 2019-02-18,2019-01-09,,12034
2017-01-04 - 2019-02-18,2019-01-10,,12042
2017-01-04 - 2019-02-18,2019-01-11,,12064
2017-01-04 - 2019-02-18,2019-01-12,,12013
2017-01-04 - 2019-02-18,2019-01-13,,12050
2017-01-04 - 2019-02-18,2019-01-14,,12104
2017-01-04 - 2019-02-18,2019-01-15,,12119
2017-01-04 - 2019-02-18,2019-01-16,,12166
2017-01-04 - 2019-02-18,2019-01-17,,12182
2017-01-04 - 2019-02-18,2019-01-18,,12166
2017-01-04 - 2019-02-18,2019-01-19,,12170
2017-01-04 - 2019-02-18,2019-01-20,,12133
2017-01-04 - 2019-02-18,2019-01-21,,12192
2017-01-04 - 2019-02-18,2019-01-22,,12272
2017-01-04 - 2019-02-18,2019-01-23,,12283
2017-01-04 - 2019-02-18,2019-01-24,,12311
2017-01-04 - 2019-02-18,2019-01-25,,12294
2017-01-04 - 2019-02-18,2019-01-26,,12320
2017-01-04 - 2019-02-18,2019-01-27,,12367
2017-01-04 - 2019-02-18,2019-01-28,,12379
2017-01-04 - 2019-02-18,2019-01-29,,12369
2017-01-04 - 2019-02-18,2019-01-30,,12433
2017-01-04 - 2019-02-18,2019-01-31,,12398
2017-01-04 - 2019-02-18,2019-02-01,,12443
2017-01-04 - 2019-02-18,2019-02-02,,12418
2017-01-04 - 2019-02-18,2019-02-03,,12464
2017-01-04 - 2019-02-18,2019-02-04,,12453
2017-01-04 - 2019-02-18,2019-02-05,,12498
2017-01-04 - 2019-02-18,2019-02-06,,12539
2017-01-04 - 2019-02-18,2019-02-07,,12584
2017-01-04 - 2019-02-18,2019-02-08,,12615
2017-01-04 - 2019-02-18,2019-02-09,,12576
2017-01-04 - 2019-02-18,2019-02-10,,12632,Rollout of release - Started rollout of 2.1 at 100%
2017-01-04 - 2019-02-18,2019-02-11,,12669
2017-01-04 - 2019-02-18,2019-02-12,,12706
2017-01-04 - 2019-02-18,2019-02-13,,12725
